experimento,problema,run,tam_poblacion,n_generaciones,nc,nm,prob_cruce,prob_mutacion,torneo,penalizacion,BB,LOP,ILI,HEAL,QUI,AUA,rendimiento,riesgo,fitness,err_rendimiento,err_riesgo,tiempo_seg
30,P3,12,200,500,30,20,0.9,0.05,3,100000.0,0.242143,0.210589,0.022285,0.211027,0.195097,0.118859,0.390077,0.002,-0.390077,N/A,0.0,0
30,P3,13,200,500,30,20,0.9,0.05,3,100000.0,0.240865,0.212371,0.022273,0.209375,0.195477,0.119639,0.390141,0.002,-0.390141,N/A,0.0,0
30,P3,14,200,500,30,20,0.9,0.05,3,100000.0,0.244676,0.208724,0.023956,0.20977,0.192761,0.120114,0.390144,0.001999,-0.390144,N/A,1e-06,0
30,P3,15,200,500,30,20,0.9,0.05,3,100000.0,0.243275,0.209553,0.022472,0.203349,0.204975,0.116375,0.390015,0.002,-0.390015,N/A,0.0,0
33,P3,1,200,500,15,10,0.9,0.05,3,100000.0,0.244755,0.209916,0.024099,0.206074,0.196144,0.119012,0.390182,0.002,-0.390182,N/A,0.0,0
33,P3,2,200,500,15,10,0.9,0.05,3,100000.0,0.242475,0.209481,0.023546,0.21196,0.189469,0.123068,0.390079,0.002,-0.390079,N/A,0.0,0
33,P3,3,200,500,15,10,0.9,0.05,3,100000.0,0.242137,0.211279,0.023018,0.204774,0.199648,0.119144,0.390151,0.002,-0.390151,N/A,0.0,0
33,P3,4,200,500,15,10,0.9,0.05,3,100000.0,0.250311,0.210348,0.024298,0.198187,0.206822,0.110034,0.389948,0.002,-0.389948,N/A,0.0,0
33,P3,5,200,500,15,10,0.9,0.05,3,100000.0,0.247032,0.206868,0.025084,0.206799,0.194193,0.120023,0.390111,0.002,-0.390111,N/A,0.0,0
33,P3,6,200,500,15,10,0.9,0.05,3,100000.0,0.246935,0.209634,0.024601,0.208046,0.193105,0.117678,0.39019,0.002,-0.39019,N/A,0.0,0
33,P3,7,200,500,15,10,0.9,0.05,3,100000.0,0.248594,0.209389,0.025116,0.210126,0.189067,0.117707,0.390124,0.002,-0.390124,N/A,0.0,0
33,P3,8,200,500,15,10,0.9,0.05,3,100000.0,0.24235,0.207453,0.024089,0.213601,0.185195,0.127312,0.389873,0.001999,-0.389873,N/A,1e-06,0
33,P3,9,200,500,15,10,0.9,0.05,3,100000.0,0.253738,0.211033,0.025592,0.207834,0.190992,0.110811,0.38999,0.002,-0.38999,N/A,0.0,0
33,P3,10,200,500,15,10,0.9,0.05,3,100000.0,0.246724,0.212586,0.022363,0.197389,0.211798,0.109139,0.389858,0.002,-0.389858,N/A,0.0,0
33,P3,11,200,500,15,10,0.9,0.05,3,100000.0,0.235894,0.215584,0.020558,0.213468,0.190446,0.124051,0.389836,0.002,-0.389836,N/A,0.0,0
33,P3,12,200,500,15,10,0.9,0.05,3,100000.0,0.244345,0.20584,0.023896,0.216987,0.183915,0.125016,0.389818,0.001999,-0.389818,N/A,1e-06,0
33,P3,13,200,500,15,10,0.9,0.05,3,100000.0,0.247179,0.214308,0.023153,0.215762,0.184435,0.115163,0.389868,0.001999,-0.389868,N/A,1e-06,0
33,P3,14,200,500,15,10,0.9,0.05,3,100000.0,0.244455,0.212962,0.022753,0.205675,0.200083,0.114071,0.390185,0.002,-0.390185,N/A,0.0,0
33,P3,15,200,500,15,10,0.9,0.05,3,100000.0,0.251017,0.204594,0.026191,0.21205,0.185923,0.120225,0.389941,0.002,-0.389941,N/A,0.0,0
36,P3,1,200,500,15,20,0.9,0.05,3,100000.0,0.247474,0.207605,0.025061,0.209239,0.191091,0.119531,0.39013,0.002,-0.39013,N/A,0.0,0
36,P3,2,200,500,15,20,0.9,0.05,3,100000.0,0.24742,0.207708,0.025029,0.208035,0.192702,0.119107,0.390142,0.002,-0.390142,N/A,0.0,0
36,P3,3,200,500,15,20,0.9,0.05,3,100000.0,0.247613,0.209361,0.024469,0.210227,0.191512,0.116819,0.390177,0.002,-0.390177,N/A,0.0,0
36,P3,4,200,500,15,20,0.9,0.05,3,100000.0,0.248865,0.207301,0.025498,0.207976,0.191597,0.118764,0.390089,0.001999,-0.390089,N/A,1e-06,0
36,P3,5,200,500,15,20,0.9,0.05,3,100000.0,0.249594,0.205351,0.025915,0.214004,0.182738,0.1224,0.389862,0.002,-0.389862,N/A,0.0,0
36,P3,6,200,500,15,20,0.9,0.05,3,100000.0,0.243097,0.208599,0.0238,0.213567,0.187007,0.123929,0.390017,0.002,-0.390017,N/A,0.0,0
36,P3,7,200,500,15,20,0.9,0.05,3,100000.0,0.249805,0.205169,0.025529,0.214064,0.185194,0.120238,0.389954,0.002,-0.389954,N/A,0.0,0
36,P3,8,200,500,15,20,0.9,0.05,3,100000.0,0.248235,0.209552,0.024674,0.206949,0.195052,0.115538,0.390193,0.002,-0.390193,N/A,0.0,0
36,P3,9,200,500,15,20,0.9,0.05,3,100000.0,0.243212,0.209841,0.023734,0.212624,0.188044,0.122545,0.390085,0.002,-0.390085,N/A,0.0,0
36,P3,10,200,500,15,20,0.9,0.05,3,100000.0,0.245639,0.214297,0.021845,0.203543,0.20514,0.109537,0.389974,0.001998,-0.389974,N/A,2e-06,0
36,P3,11,200,500,15,20,0.9,0.05,3,100000.0,0.248466,0.206409,0.025531,0.211701,0.186823,0.12107,0.390026,0.002,-0.390026,N/A,0.0,0
36,P3,12,200,500,15,20,0.9,0.05,3,100000.0,0.240378,0.215092,0.02178,0.206492,0.198893,0.117364,0.390141,0.002,-0.390141,N/A,0.0,0
36,P3,13,200,500,15,20,0.9,0.05,3,100000.0,0.249512,0.205913,0.025279,0.209513,0.19211,0.117672,0.390094,0.002,-0.390094,N/A,0.0,0
36,P3,14,200,500,15,20,0.9,0.05,3,100000.0,0.248406,0.209134,0.02438,0.207433,0.19598,0.114667,0.390165,0.001999,-0.390165,N/A,1e-06,0
36,P3,15,200,500,15,20,0.9,0.05,3,100000.0,0.243284,0.209476,0.02363,0.212914,0.188434,0.122261,0.390082,0.002,-0.390082,N/A,0.0,0
39,P3,1,200,500,15,40,0.9,0.05,3,100000.0,0.250054,0.207655,0.025827,0.208882,0.189273,0.11831,0.390052,0.002,-0.390052,N/A,0.0,0
39,P3,2,200,500,15,40,0.9,0.05,3,100000.0,0.248883,0.208345,0.02532,0.211711,0.186745,0.118996,0.390059,0.002,-0.390059,N/A,0.0,0
39,P3,3,200,500,15,40,0.9,0.05,3,100000.0,0.242123,0.216978,0.021301,0.211251,0.194007,0.11434,0.390027,0.002,-0.390027,N/A,0.0,0
39,P3,4,200,500,15,40,0.9,0.05,3,100000.0,0.246015,0.20816,0.024581,0.210188,0.190768,0.120288,0.390145,0.002,-0.390145,N/A,0.0,0
39,P3,5,200,500,15,40,0.9,0.05,3,100000.0,0.241946,0.215123,0.022129,0.208539,0.195915,0.116349,0.390165,0.002,-0.390165,N/A,0.0,0
39,P3,6,200,500,15,40,0.9,0.05,3,100000.0,0.241953,0.213541,0.021745,0.205146,0.202412,0.115203,0.390066,0.001999,-0.390066,N/A,1e-06,0
39,P3,7,200,500,15,40,0.9,0.05,3,100000.0,0.242134,0.21016,0.022953,0.215571,0.186116,0.123066,0.389966,0.002,-0.389966,N/A,0.0,0
39,P3,8,200,500,15,40,0.9,0.05,3,100000.0,0.245864,0.208738,0.024562,0.212901,0.186469,0.121465,0.390071,0.002,-0.390071,N/A,0.0,0
39,P3,9,200,500,15,40,0.9,0.05,3,100000.0,0.243772,0.208964,0.023881,0.207545,0.195223,0.120615,0.39016,0.002,-0.39016,N/A,0.0,0
39,P3,10,200,500,15,40,0.9,0.05,3,100000.0,0.249221,0.208399,0.024935,0.209061,0.19251,0.115874,0.390154,0.002,-0.390154,N/A,0.0,0
39,P3,11,200,500,15,40,0.9,0.05,3,100000.0,0.246435,0.20913,0.024386,0.209924,0.191663,0.118462,0.390173,0.002,-0.390173,N/A,0.0,0
39,P3,12,200,500,15,40,0.9,0.05,3,100000.0,0.25494,0.208351,0.025418,0.198876,0.204769,0.107646,0.389839,0.002,-0.389839,N/A,0.0,0
39,P3,13,200,500,15,40,0.9,0.05,3,100000.0,0.251834,0.206746,0.025623,0.204168,0.197725,0.113904,0.390032,0.001999,-0.390032,N/A,1e-06,0
39,P3,14,200,500,15,40,0.9,0.05,3,100000.0,0.244425,0.207244,0.02418,0.213385,0.187516,0.12325,0.390032,0.002,-0.390032,N/A,0.0,0
39,P3,15,200,500,15,40,0.9,0.05,3,100000.0,0.246146,0.211543,0.023594,0.211738,0.190777,0.116201,0.390159,0.002,-0.390159,N/A,0.0,0
42,P3,1,200,500,15,20,0.7,0.05,3,100000.0,0.237535,0.214591,0.02117,0.211168,0.193423,0.122112,0.389997,0.002,-0.389997,N/A,0.0,0
42,P3,2,200,500,15,20,0.7,0.05,3,100000.0,0.240458,0.221435,0.019212,0.199582,0.211222,0.108091,0.389687,0.002,-0.389687,N/A,0.0,0
42,P3,3,200,500,15,20,0.7,0.05,3,100000.0,0.249777,0.205033,0.025954,0.210777,0.187814,0.120645,0.39,0.002,-0.39,N/A,0.0,0
42,P3,4,200,500,15,20,0.7,0.05,3,100000.0,0.244893,0.208548,0.02416,0.2134,0.187158,0.121841,0.390074,0.002,-0.390074,N/A,0.0,0
42,P3,5,200,500,15,20,0.7,0.05,3,100000.0,0.246544,0.208144,0.02488,0.207869,0.192694,0.119869,0.390144,0.002,-0.390144,N/A,0.0,0
42,P3,6,200,500,15,20,0.7,0.05,3,100000.0,0.249863,0.207693,0.025045,0.204281,0.198703,0.114413,0.390117,0.002,-0.390117,N/A,0.0,0
42,P3,7,200,500,15,20,0.7,0.05,3,100000.0,0.245966,0.20855,0.024803,0.2101,0.189393,0.121189,0.390114,0.002,-0.390114,N/A,0.0,0
42,P3,8,200,500,15,20,0.7,0.05,3,100000.0,0.242414,0.209063,0.023553,0.213087,0.188104,0.123779,0.390047,0.002,-0.390047,N/A,0.0,0
42,P3,9,200,500,15,20,0.7,0.05,3,100000.0,0.248453,0.205834,0.025545,0.204285,0.196476,0.119408,0.390029,0.002,-0.390029,N/A,0.0,0
42,P3,10,200,500,15,20,0.7,0.05,3,100000.0,0.251941,0.207299,0.025966,0.201147,0.199173,0.114474,0.389955,0.002,-0.389955,N/A,0.0,0
42,P3,11,200,500,15,20,0.7,0.05,3,100000.0,0.239585,0.214241,0.02131,0.202949,0.204741,0.117174,0.390016,0.002,-0.390016,N/A,0.0,0
42,P3,12,200,500,15,20,0.7,0.05,3,100000.0,0.245391,0.209962,0.0238,0.21545,0.18508,0.120317,0.390019,0.002,-0.390019,N/A,0.0,0
42,P3,13,200,500,15,20,0.7,0.05,3,100000.0,0.248184,0.208275,0.025051,0.209469,0.190912,0.118109,0.39015,0.002,-0.39015,N/A,0.0,0
42,P3,14,200,500,15,20,0.7,0.05,3,100000.0,0.248567,0.205384,0.025768,0.214681,0.181672,0.123928,0.389831,0.002,-0.389831,N/A,0.0,0
42,P3,15,200,500,15,20,0.7,0.05,3,100000.0,0.245689,0.210197,0.023942,0.208934,0.193796,0.117442,0.390208,0.002,-0.390208,N/A,0.0,0
45,P3,1,200,500,15,20,0.9,0.05,3,100000.0,0.250213,0.207794,0.025474,0.210292,0.189352,0.116875,0.3901,0.002,-0.3901,N/A,0.0,0
45,P3,2,200,500,15,20,0.9,0.05,3,100000.0,0.24763,0.203564,0.025757,0.209631,0.189415,0.124003,0.389927,0.002,-0.389927,N/A,0.0,0
45,P3,3,200,500,15,20,0.9,0.05,3,100000.0,0.248583,0.206445,0.02517,0.206592,0.19543,0.11778,0.390122,0.002,-0.390122,N/A,0.0,0
45,P3,4,200,500,15,20,0.9,0.05,3,100000.0,0.250058,0.203559,0.026335,0.215415,0.179362,0.125271,0.389636,0.002,-0.389636,N/A,0.0,0
45,P3,5,200,500,15,20,0.9,0.05,3,100000.0,0.250207,0.208618,0.024996,0.206565,0.195806,0.113808,0.390152,0.002,-0.390152,N/A,0.0,0
45,P3,6,200,500,15,20,0.9,0.05,3,100000.0,0.249182,0.206176,0.025286,0.216409,0.181651,0.121296,0.389869,0.002,-0.389869,N/A,0.0,0
45,P3,7,200,500,15,20,0.9,0.05,3,100000.0,0.24478,0.212521,0.023196,0.207027,0.197175,0.115302,0.390215,0.002,-0.390215,N/A,0.0,0
45,P3,8,200,500,15,20,0.9,0.05,3,100000.0,0.241806,0.204906,0.023802,0.219692,0.177219,0.132575,0.389363,0.002,-0.389363,N/A,0.0,0
45,P3,9,200,500,15,20,0.9,0.05,3,100000.0,0.244711,0.212824,0.023244,0.207657,0.195888,0.115676,0.390212,0.002,-0.390212,N/A,0.0,0
45,P3,10,200,500,15,20,0.9,0.05,3,100000.0,0.245038,0.208796,0.024299,0.20838,0.193325,0.120162,0.390169,0.002,-0.390169,N/A,0.0,0
45,P3,11,200,500,15,20,0.9,0.05,3,100000.0,0.253471,0.206869,0.026386,0.210518,0.186832,0.115923,0.389944,0.002,-0.389944,N/A,0.0,0
45,P3,12,200,500,15,20,0.9,0.05,3,100000.0,0.243345,0.207815,0.023474,0.216178,0.185281,0.123908,0.389915,0.002,-0.389915,N/A,0.0,0
45,P3,13,200,500,15,20,0.9,0.05,3,100000.0,0.245282,0.210888,0.023694,0.207395,0.196088,0.116653,0.390217,0.002,-0.390217,N/A,0.0,0
45,P3,14,200,500,15,20,0.9,0.05,3,100000.0,0.240239,0.215742,0.021907,0.202822,0.202019,0.117271,0.390088,0.002,-0.390088,N/A,0.0,0
45,P3,15,200,500,15,20,0.9,0.05,3,100000.0,0.248166,0.209116,0.024754,0.208469,0.193028,0.116468,0.390183,0.002,-0.390183,N/A,0.0,0
48,P3,1,200,500,15,20,0.9,0.02,3,100000.0,0.246677,0.209101,0.024269,0.205262,0.198215,0.116475,0.39018,0.002,-0.39018,N/A,0.0,0
48,P3,2,200,500,15,20,0.9,0.02,3,100000.0,0.247883,0.204292,0.025174,0.210926,0.190287,0.121437,0.38998,0.001999,-0.38998,N/A,1e-06,0
48,P3,3,200,500,15,20,0.9,0.02,3,100000.0,0.239174,0.207566,0.021682,0.220763,0.181872,0.128944,0.38942,0.002,-0.38942,N/A,0.0,0
48,P3,4,200,500,15,20,0.9,0.02,3,100000.0,0.242342,0.210147,0.021371,0.222386,0.180679,0.123076,0.389329,0.001997,-0.389329,N/A,3e-06,0
48,P3,5,200,500,15,20,0.9,0.02,3,100000.0,0.246472,0.20422,0.025424,0.210325,0.188883,0.124677,0.389942,0.002,-0.389942,N/A,0.0,0
48,P3,6,200,500,15,20,0.9,0.02,3,100000.0,0.253705,0.20782,0.025603,0.205656,0.196232,0.110984,0.390018,0.001999,-0.390018,N/A,1e-06,0
48,P3,7,200,500,15,20,0.9,0.02,3,100000.0,0.250968,0.205181,0.026395,0.211945,0.184174,0.121337,0.389858,0.002,-0.389858,N/A,0.0,0
48,P3,8,200,500,15,20,0.9,0.02,3,100000.0,0.239733,0.210785,0.022159,0.207112,0.198816,0.121393,0.390066,0.002,-0.390066,N/A,0.0,0
48,P3,9,200,500,15,20,0.9,0.02,3,100000.0,0.241882,0.207619,0.02348,0.215835,0.184634,0.12655,0.389871,0.002,-0.389871,N/A,0.0,0
48,P3,10,200,500,15,20,0.9,0.02,3,100000.0,0.232027,0.216012,0.019123,0.215952,0.188196,0.12869,0.389406,0.002,-0.389406,N/A,0.0,0
48,P3,11,200,500,15,20,0.9,0.02,3,100000.0,0.242512,0.212627,0.022633,0.204421,0.201051,0.116756,0.39016,0.002,-0.39016,N/A,0.0,0
48,P3,12,200,500,15,20,0.9,0.02,3,100000.0,0.246241,0.205653,0.024692,0.218953,0.178339,0.126121,0.389664,0.002,-0.389664,N/A,0.0,0
48,P3,13,200,500,15,20,0.9,0.02,3,100000.0,0.253309,0.20332,0.026866,0.209767,0.187795,0.118943,0.389874,0.002,-0.389874,N/A,0.0,0
48,P3,14,200,500,15,20,0.9,0.02,3,100000.0,0.244833,0.205219,0.023955,0.193313,0.21099,0.121689,0.389333,0.002,-0.389333,N/A,0.0,0
48,P3,15,200,500,15,20,0.9,0.02,3,100000.0,0.244252,0.207309,0.024732,0.211939,0.186317,0.125451,0.389963,0.002,-0.389963,N/A,0.0,0
51,P3,1,200,500,15,20,0.9,0.05,3,100000.0,0.249432,0.207009,0.025549,0.211755,0.186927,0.119328,0.390041,0.002,-0.390041,N/A,0.0,0
51,P3,2,200,500,15,20,0.9,0.05,3,100000.0,0.250704,0.202629,0.025894,0.214855,0.183512,0.122406,0.389704,0.001997,-0.389704,N/A,3e-06,0
51,P3,3,200,500,15,20,0.9,0.05,3,100000.0,0.246583,0.207397,0.02484,0.21641,0.181008,0.123762,0.389861,0.002,-0.389861,N/A,0.0,0
51,P3,4,200,500,15,20,0.9,0.05,3,100000.0,0.242978,0.210049,0.023762,0.209566,0.191791,0.121854,0.390141,0.002,-0.390141,N/A,0.0,0
51,P3,5,200,500,15,20,0.9,0.05,3,100000.0,0.24569,0.208994,0.024144,0.214854,0.185276,0.121042,0.390026,0.002,-0.390026,N/A,0.0,0
51,P3,6,200,500,15,20,0.9,0.05,3,100000.0,0.246887,0.206557,0.025175,0.211054,0.18826,0.122067,0.390053,0.002,-0.390053,N/A,0.0,0
51,P3,7,200,500,15,20,0.9,0.05,3,100000.0,0.24724,0.209022,0.024553,0.204559,0.198171,0.116455,0.390165,0.002,-0.390165,N/A,0.0,0
51,P3,8,200,500,15,20,0.9,0.05,3,100000.0,0.243908,0.211809,0.023396,0.20937,0.193239,0.118278,0.390195,0.002,-0.390195,N/A,0.0,0
51,P3,9,200,500,15,20,0.9,0.05,3,100000.0,0.245375,0.206621,0.024512,0.205901,0.196846,0.120744,0.390091,0.002,-0.390091,N/A,0.0,0
51,P3,10,200,500,15,20,0.9,0.05,3,100000.0,0.249297,0.204206,0.025685,0.21336,0.185601,0.121852,0.389923,0.001999,-0.389923,N/A,1e-06,0
51,P3,11,200,500,15,20,0.9,0.05,3,100000.0,0.239067,0.212728,0.021761,0.208546,0.19693,0.120969,0.390071,0.002,-0.390071,N/A,0.0,0
51,P3,12,200,500,15,20,0.9,0.05,3,100000.0,0.256462,0.205995,0.026491,0.205715,0.194416,0.110921,0.389867,0.001999,-0.389867,N/A,1e-06,0
51,P3,13,200,500,15,20,0.9,0.05,3,100000.0,0.25105,0.205899,0.025811,0.211186,0.188291,0.117764,0.390034,0.002,-0.390034,N/A,0.0,0
51,P3,14,200,500,15,20,0.9,0.05,3,100000.0,0.241795,0.208497,0.023149,0.219971,0.17817,0.128416,0.389546,0.001999,-0.389546,N/A,1e-06,0
51,P3,15,200,500,15,20,0.9,0.05,3,100000.0,0.241459,0.211138,0.022443,0.212001,0.192406,0.120553,0.390086,0.002,-0.390086,N/A,0.0,0
54,P3,1,200,500,15,20,0.9,0.1,3,100000.0,0.244426,0.212282,0.023412,0.208722,0.19407,0.117088,0.390215,0.002,-0.390215,N/A,0.0,0
54,P3,2,200,500,15,20,0.9,0.1,3,100000.0,0.245304,0.210572,0.023907,0.209794,0.192299,0.118125,0.390199,0.002,-0.390199,N/A,0.0,0
54,P3,3,200,500,15,20,0.9,0.1,3,100000.0,0.245233,0.210756,0.023918,0.208691,0.193503,0.117898,0.390209,0.002,-0.390209,N/A,0.0,0
54,P3,4,200,500,15,20,0.9,0.1,3,100000.0,0.245608,0.210593,0.024042,0.208445,0.193616,0.117696,0.390207,0.002,-0.390207,N/A,0.0,0
54,P3,5,200,500,15,20,0.9,0.1,3,100000.0,0.246005,0.210955,0.024008,0.208351,0.193909,0.116771,0.390216,0.002,-0.390216,N/A,0.0,0
54,P3,6,200,500,15,20,0.9,0.1,3,100000.0,0.245469,0.212006,0.023662,0.206657,0.196459,0.115747,0.390222,0.002,-0.390222,N/A,0.0,0
54,P3,7,200,500,15,20,0.9,0.1,3,100000.0,0.246545,0.209011,0.024518,0.207745,0.194074,0.118107,0.39019,0.002,-0.39019,N/A,0.0,0
54,P3,8,200,500,15,20,0.9,0.1,3,100000.0,0.24487,0.212054,0.023535,0.207393,0.195687,0.11646,0.390223,0.002,-0.390223,N/A,0.0,0
54,P3,9,200,500,15,20,0.9,0.1,3,100000.0,0.244553,0.212721,0.023258,0.206281,0.197566,0.115622,0.390219,0.002,-0.390219,N/A,0.0,0
54,P3,10,200,500,15,20,0.9,0.1,3,100000.0,0.244475,0.211531,0.023601,0.209437,0.192878,0.118077,0.390205,0.002,-0.390205,N/A,0.0,0
54,P3,11,200,500,15,20,0.9,0.1,3,100000.0,0.247307,0.210622,0.024254,0.207536,0.194883,0.115397,0.390211,0.002,-0.390211,N/A,0.0,0
54,P3,12,200,500,15,20,0.9,0.1,3,100000.0,0.247056,0.210845,0.024292,0.208257,0.193478,0.116071,0.390208,0.002,-0.390208,N/A,0.0,0
54,P3,13,200,500,15,20,0.9,0.1,3,100000.0,0.246343,0.210623,0.024081,0.208451,0.193909,0.116593,0.390213,0.002,-0.390213,N/A,0.0,0
54,P3,14,200,500,15,20,0.9,0.1,3,100000.0,0.244605,0.21199,0.023493,0.208846,0.193887,0.117179,0.390214,0.002,-0.390214,N/A,0.0,0
54,P3,15,200,500,15,20,0.9,0.1,3,100000.0,0.242617,0.212337,0.023039,0.210715,0.191712,0.119579,0.390163,0.002,-0.390163,N/A,0.0,0
57,P3,1,200,500,15,20,0.9,0.05,2,100000.0,0.249232,0.207895,0.024978,0.208413,0.193544,0.115938,0.390158,0.002,-0.390158,N/A,0.0,0
57,P3,2,200,500,15,20,0.9,0.05,2,100000.0,0.243761,0.211226,0.023523,0.210254,0.191852,0.119384,0.390184,0.002,-0.390184,N/A,0.0,0
57,P3,3,200,500,15,20,0.9,0.05,2,100000.0,0.245064,0.21004,0.023966,0.214817,0.184873,0.12124,0.390018,0.002,-0.390018,N/A,0.0,0
57,P3,4,200,500,15,20,0.9,0.05,2,100000.0,0.244383,0.210754,0.023742,0.210919,0.190737,0.119466,0.390173,0.002,-0.390173,N/A,0.0,0
57,P3,5,200,500,15,20,0.9,0.05,2,100000.0,0.244616,0.211829,0.023416,0.208932,0.194239,0.116969,0.390214,0.002,-0.390214,N/A,0.0,0
57,P3,6,200,500,15,20,0.9,0.05,2,100000.0,0.243048,0.213481,0.022808,0.206879,0.197203,0.116581,0.390207,0.002,-0.390207,N/A,0.0,0
57,P3,7,200,500,15,20,0.9,0.05,2,100000.0,0.247647,0.209655,0.024664,0.208352,0.192877,0.116806,0.390189,0.002,-0.390189,N/A,0.0,0
57,P3,8,200,500,15,20,0.9,0.05,2,100000.0,0.245465,0.208112,0.024442,0.213438,0.186431,0.122112,0.390053,0.002,-0.390053,N/A,0.0,0
57,P3,9,200,500,15,20,0.9,0.05,2,100000.0,0.244307,0.212028,0.023376,0.211538,0.190456,0.118294,0.390157,0.002,-0.390157,N/A,0.0,0
57,P3,10,200,500,15,20,0.9,0.05,2,100000.0,0.246349,0.211346,0.023884,0.210325,0.191554,0.116542,0.390159,0.001999,-0.390159,N/A,1e-06,0
57,P3,11,200,500,15,20,0.9,0.05,2,100000.0,0.243514,0.210764,0.023288,0.209282,0.194302,0.118849,0.390187,0.002,-0.390187,N/A,0.0,0
57,P3,12,200,500,15,20,0.9,0.05,2,100000.0,0.247129,0.208997,0.024601,0.21164,0.188875,0.118757,0.390135,0.002,-0.390135,N/A,0.0,0
57,P3,13,200,500,15,20,0.9,0.05,2,100000.0,0.246158,0.211176,0.023927,0.207368,0.195455,0.115916,0.390221,0.002,-0.390221,N/A,0.0,0
57,P3,14,200,500,15,20,0.9,0.05,2,100000.0,0.2456,0.207735,0.024348,0.209432,0.192828,0.120056,0.390151,0.002,-0.390151,N/A,0.0,0
57,P3,15,200,500,15,20,0.9,0.05,2,100000.0,0.24692,0.206661,0.025096,0.209021,0.191396,0.120905,0.390102,0.002,-0.390102,N/A,0.0,0
60,P3,1,200,500,15,20,0.9,0.05,3,100000.0,0.2538,0.207355,0.02626,0.215941,0.178308,0.118336,0.389602,0.001999,-0.389602,N/A,1e-06,0
60,P3,2,200,500,15,20,0.9,0.05,3,100000.0,0.243247,0.208234,0.023974,0.214831,0.184595,0.12512,0.389946,0.002,-0.389946,N/A,0.0,0
60,P3,3,200,500,15,20,0.9,0.05,3,100000.0,0.240577,0.217692,0.021341,0.201086,0.205023,0.114281,0.390025,0.002,-0.390025,N/A,0.0,0
60,P3,4,200,500,15,20,0.9,0.05,3,100000.0,0.245552,0.210397,0.023905,0.207715,0.195271,0.117159,0.390212,0.002,-0.390212,N/A,0.0,0
60,P3,5,200,500,15,20,0.9,0.05,3,100000.0,0.247256,0.207383,0.024679,0.216364,0.182585,0.121733,0.389922,0.002,-0.389922,N/A,0.0,0
60,P3,6,200,500,15,20,0.9,0.05,3,100000.0,0.245294,0.207323,0.024368,0.207823,0.194779,0.120413,0.390136,0.002,-0.390136,N/A,0.0,0
60,P3,7,200,500,15,20,0.9,0.05,3,100000.0,0.250644,0.21014,0.025261,0.209244,0.189907,0.114804,0.390069,0.001999,-0.390069,N/A,1e-06,0
60,P3,8,200,500,15,20,0.9,0.05,3,100000.0,0.248307,0.201988,0.025676,0.212556,0.18726,0.124212,0.389854,0.002,-0.389854,N/A,0.0,0
60,P3,9,200,500,15,20,0.9,0.05,3,100000.0,0.237957,0.213306,0.020944,0.205154,0.202968,0.11967,0.389968,0.002,-0.389968,N/A,0.0,0
60,P3,10,200,500,15,20,0.9,0.05,3,100000.0,0.248754,0.203957,0.025898,0.214229,0.182798,0.124365,0.389821,0.002,-0.389821,N/A,0.0,0
60,P3,11,200,500,15,20,0.9,0.05,3,100000.0,0.2467,0.209444,0.023279,0.200173,0.207166,0.113238,0.38994,0.001998,-0.38994,N/A,2e-06,0
60,P3,12,200,500,15,20,0.9,0.05,3,100000.0,0.248408,0.209392,0.024278,0.212796,0.189078,0.116049,0.390092,0.002,-0.390092,N/A,0.0,0
60,P3,13,200,500,15,20,0.9,0.05,3,100000.0,0.24805,0.206482,0.025156,0.207889,0.193535,0.118888,0.390125,0.002,-0.390125,N/A,0.0,0
60,P3,14,200,500,15,20,0.9,0.05,3,100000.0,0.244246,0.214411,0.022532,0.212685,0.190447,0.115679,0.390086,0.002,-0.390086,N/A,0.0,0
60,P3,15,200,500,15,20,0.9,0.05,3,100000.0,0.243975,0.212814,0.023266,0.207378,0.195709,0.116857,0.390216,0.002,-0.390216,N/A,0.0,0
63,P3,1,200,500,15,20,0.9,0.05,5,100000.0,0.239999,0.209583,0.022821,0.213694,0.188075,0.125828,0.389956,0.002,-0.389956,N/A,0.0,0
63,P3,2,200,500,15,20,0.9,0.05,5,100000.0,0.246497,0.208845,0.024514,0.212836,0.18726,0.120049,0.3901,0.002,-0.3901,N/A,0.0,0
63,P3,3,200,500,15,20,0.9,0.05,5,100000.0,0.248792,0.206229,0.02537,0.214534,0.183892,0.121183,0.389957,0.002,-0.389957,N/A,0.0,0
63,P3,4,200,500,15,20,0.9,0.05,5,100000.0,0.254462,0.208061,0.025933,0.19693,0.20433,0.110284,0.389753,0.002,-0.389753,N/A,0.0,0
63,P3,5,200,500,15,20,0.9,0.05,5,100000.0,0.250709,0.206869,0.026117,0.209593,0.187792,0.11892,0.390001,0.002,-0.390001,N/A,0.0,0
63,P3,6,200,500,15,20,0.9,0.05,5,100000.0,0.248584,0.210239,0.023336,0.203929,0.203401,0.110511,0.390036,0.001999,-0.390036,N/A,1e-06,0
63,P3,7,200,500,15,20,0.9,0.05,5,100000.0,0.25445,0.208582,0.025716,0.196737,0.205182,0.109332,0.389763,0.002,-0.389763,N/A,0.0,0
63,P3,8,200,500,15,20,0.9,0.05,5,100000.0,0.247332,0.210104,0.024469,0.207327,0.194572,0.116195,0.390205,0.002,-0.390205,N/A,0.0,0
